,time,channel,x,y,area
238,1,0,861.3461538461538,699.7097902097902,286
239,1,0,862.8463414634147,340.55121951219513,410
240,1,0,864.4458333333333,970.1958333333333,480
241,1,0,897.9061371841156,787.9097472924187,277
242,1,0,903.9933920704846,1016.3458149779735,454
243,1,0,910.152466367713,284.4170403587444,446
244,1,0,914.5869120654397,963.7709611451943,489
245,1,0,920.8772563176896,790.5090252707581,277
246,1,0,926.5103092783505,245.28092783505156,388
247,1,0,932.2933618843683,32.58886509635974,467
248,1,0,934.5126903553299,297.02030456852793,394
249,1,0,936.3764172335601,925.2834467120182,441
250,1,0,936.2923497267759,884.6366120218579,366
251,1,0,936.0102040816327,1790.9030612244899,196
252,1,0,948.6709956709957,228.2770562770563,231
253,1,0,947.1960227272727,781.6619318181819,352
254,1,0,953.932551319648,263.3577712609971,341
255,1,0,955.2528735632184,941.6647509578544,522
256,1,0,957.0225352112676,288.91830985915493,355
257,1,0,966.2682926829268,245.1341463414634,410
258,1,0,1008.461038961039,68.62987012987013,154
259,1,0,1009.5542452830189,1250.436320754717,424
260,1,0,1040.3534743202417,1265.1268882175227,331
261,1,0,1049.3296703296703,1232.8747252747253,455
262,1,0,1059.2727272727273,587.030303030303,33
263,1,0,1064.2478386167147,1281.3775216138329,347
264,1,0,1090.1693548387098,1301.717741935484,248
265,1,0,1109.743859649123,1309.4877192982456,285
266,1,0,1118.8184523809523,1344.1934523809523,336
267,1,0,1121.1473988439307,1368.4682080924856,346
268,1,0,1173.508226691042,1438.0694698354662,547
269,1,0,1207.085653104925,1448.321199143469,467
270,1,0,1210.0585585585586,1025.0202702702702,444
271,1,0,1254.6711538461539,1466.0192307692307,520
272,1,0,1268.7409836065574,1429.2688524590164,305
273,1,0,1276.6505494505495,467.4945054945055,455
274,1,0,1293.642857142857,1560.717032967033,364
275,1,0,1319.249027237354,446.068093385214,514
276,1,0,1339.5035460992908,490.50354609929076,564
277,1,0,1359.6543535620053,483.2401055408971,379
278,1,0,1362.34554973822,427.78184991274,573
279,1,0,1362.1724137931035,1046.2068965517242,29
280,1,0,1383.5975308641976,509.2098765432099,405
281,1,0,1384.4404761904761,1115.8809523809523,84
282,1,0,1417.1122112211222,497.64026402640263,303
283,1,0,1427.1404011461318,1032.6389684813753,349
284,1,0,1429.895744680851,521.5042553191489,470
285,1,0,1434.395498392283,490.4501607717042,311
286,1,0,1482.3481228668943,518.5904436860068,293
287,1,0,1490.568062827225,507.217277486911,382
288,1,0,1511.029520295203,535.5239852398524,271
289,1,0,1537.9694323144104,1490.9890829694323,458
290,1,0,1540.3322784810127,1226.9113924050632,316
291,1,0,1548.6094986807389,535.9630606860159,379
292,1,0,1555.2937062937062,1537.1468531468531,429
293,1,0,1556.596923076923,556.9907692307693,325
294,1,0,1590.7529021558873,202.1492537313433,603
295,1,0,1593.7514792899408,560.1065088757397,338
296,1,0,1596.7582938388625,1512.483412322275,422
297,1,0,1600.494983277592,576.7157190635452,299
298,1,0,1624.6413301662708,1582.961995249406,421
299,1,0,1630.9714285714285,1501.3428571428572,105
300,1,0,1630.687979539642,1536.156010230179,391
301,1,0,1635.0444444444445,13.362962962962962,135
302,1,0,1645.9465930018416,550.9060773480663,543
303,1,0,1651.6426592797784,575.3379501385042,361
304,1,0,1653.1981424148607,1538.3157894736842,323
305,1,0,1657.8413461538462,1500.0288461538462,416
306,1,0,1662.0,595.0728476821192,302
307,1,0,1686.2375366568915,1561.041055718475,341
308,1,0,1691.877049180328,9.114754098360656,366
309,1,0,1719.9260700389104,98.46108949416342,514
310,1,0,1727.0180505415162,122.18050541516246,277
311,1,0,1728.6908396946565,39.70229007633588,262
312,1,0,1742.6049661399547,64.03837471783295,443
313,1,0,1743.894472361809,19.045226130653266,398
314,1,0,1747.1291666666666,1210.4375,240
315,1,0,1756.8679706601467,1187.9828850855745,409
316,1,0,1785.9894736842105,1156.6877192982456,285
317,1,0,1801.5607476635514,517.9984423676012,642
318,1,0,1882.9794520547946,1539.5753424657535,292
319,1,0,1903.4174107142858,1517.5401785714287,448
320,1,0,1915.90625,2208.0625,32
321,1,0,1922.1279069767443,1507.6860465116279,258
322,1,0,1994.970297029703,1718.2336633663367,505
323,1,0,2023.7711670480548,1751.9153318077804,437
324,1,0,2168.31884057971,1650.6159420289855,138
325,1,0,2186.8823529411766,786.7794117647059,340
326,1,0,2216.7631578947367,763.5328947368421,304
327,1,0,2223.873134328358,794.592039800995,402
328,1,0,2235.962068965517,756.551724137931,290
329,1,0,2237.0274914089346,702.4914089347079,291
330,1,0,2244.1637931034484,723.0718390804598,348
331,1,0,2285.827188940092,175.47465437788017,434
332,1,0,2293.8962025316455,224.9493670886076,395
333,1,0,2311.8819444444443,239.78125,288
334,1,1,5.961352657004831,1437.8115942028985,207
335,1,1,9.765853658536585,632.990243902439,205
336,1,1,16.972375690607734,687.646408839779,181
337,1,1,21.21195652173913,715.7065217391304,184
338,1,1,60.5,714.1724137931035,58
339,1,1,252.08256880733944,1507.7064220183486,109
340,1,1,358.2834645669291,1612.9212598425197,254
341,1,1,447.2675585284281,1067.14381270903,299
342,1,1,493.6843853820598,2306.9933554817276,301
343,1,1,506.96,2328.2290909090907,275
344,1,1,517.0975609756098,2299.548780487805,328
345,1,1,522.1794871794872,1048.5833333333333,312
346,1,1,536.2094395280236,2271.0058997050146,339
347,1,1,597.2943548387096,2175.266129032258,248
348,1,1,695.348623853211,1586.0366972477063,109
349,1,1,723.9753086419753,332.02880658436214,243
350,1,1,725.1234256926953,1508.589420654912,397
351,1,1,726.1565495207668,1539.2076677316295,313
352,1,1,743.7272727272727,327.86742424242425,264
353,1,1,744.1991701244814,310.7219917012448,241
354,1,1,754.0555555555555,1877.9722222222222,36
355,1,1,756.7647058823529,370.8235294117647,85
356,1,1,948.6612903225806,812.9193548387096,124
357,1,1,1123.0877192982457,1626.907894736842,228
358,1,1,1366.4054054054054,1040.1351351351352,74
359,1,1,1391.6190476190477,480.3673469387755,294
360,1,1,1481.295081967213,1691.9467213114754,244
361,1,1,1668.3004484304934,1762.6681614349775,223
362,1,1,1674.5016835016836,1533.4713804713804,297
363,1,1,1891.560655737705,1817.6459016393442,305
364,1,1,1908.210970464135,1779.3333333333333,237
365,1,1,1924.4942528735633,1792.212643678161,348
366,1,1,1962.8545454545454,1766.6954545454546,220
367,1,1,2001.5152671755725,1745.5381679389313,262
368,1,1,2025.990990990991,1778.4534534534534,333
369,1,1,2174.5211726384364,1686.9413680781759,307
370,1,1,2186.9829545454545,1341.2443181818182,352
371,1,1,2208.4626865671644,1987.7611940298507,67
372,1,1,2211.9287598944593,1356.8179419525065,379
373,1,1,2219.952978056426,37.42319749216301,319
374,1,1,2236.617903930131,1317.938864628821,458
375,1,1,2250.3565217391306,92.7304347826087,345
376,1,1,2264.260726072607,194.5049504950495,303
377,1,1,2267.1736334405145,150.67202572347267,311
378,1,1,2276.709219858156,657.0354609929078,282
379,1,1,2295.214285714286,202.19155844155844,308
380,1,1,2308.607843137255,1877.5098039215686,51
381,1,1,2327.818181818182,580.6836363636363,275
382,1,1,2330.846153846154,293.6096866096866,351
383,1,1,2334.9444444444443,270.6928104575163,306
384,1,1,2344.8206896551724,2185.268965517241,290
385,2,0,1.6666666666666667,1463.0,54
386,2,0,9.824817518248175,694.6423357664233,137
387,2,0,15.957983193277311,1124.296918767507,357
388,2,0,72.84924623115577,2238.668341708543,199
389,2,0,75.37037037037037,799.7259259259259,135
390,2,0,94.57640750670241,1260.8981233243967,373
391,2,0,112.51989389920425,1265.6233421750662,377
392,2,0,119.37362637362638,1961.5,182
393,2,0,127.36272878535773,1292.4658901830283,601
394,2,0,129.77644230769232,1982.0817307692307,416
395,2,0,156.3244680851064,1982.095744680851,188
396,2,0,155.24615384615385,2030.1179487179488,195
397,2,0,155.56351791530943,1999.928338762215,307
398,2,0,196.798755186722,2091.402489626556,482
399,2,0,198.79552715654953,988.6230031948882,313
400,2,0,230.2109090909091,1018.9563636363637,275
401,2,0,319.95454545454544,348.22727272727275,22
402,2,0,332.36842105263156,2095.5989974937343,399
403,2,0,351.64285714285717,2132.595238095238,462
404,2,0,359.1728045325779,2155.42776203966,353
405,2,0,442.2014563106796,1112.0291262135922,412
406,2,0,443.8203592814371,721.0538922155689,167
407,2,0,462.4102564102564,706.0,117
408,2,0,471.8978723404255,1872.7276595744681,235
409,2,0,473.73262032085563,1103.8716577540106,374
410,2,0,539.8888888888889,1417.3131313131314,99
411,2,0,596.7142857142857,2349.2714285714287,210
412,2,0,625.4468085106383,2352.063829787234,47
413,2,0,710.1009174311927,362.6177370030581,327
414,2,0,740.6722689075631,373.28011204481794,357
415,2,0,740.9074626865672,1517.113432835821,335
416,2,0,762.0534759358288,1501.9411764705883,374
417,2,0,764.0267558528428,400.6989966555184,299
418,2,0,780.7908309455587,353.07449856733524,349
419,2,0,787.6903846153846,1574.1326923076922,520
420,2,0,790.0119521912351,1465.105577689243,502
421,2,0,794.3203125,331.9296875,384
422,2,0,809.8657718120805,991.7953020134228,298
423,2,0,815.8190954773869,357.9924623115578,398
424,2,0,818.0438144329897,326.5773195876289,388
425,2,0,837.46875,997.3557692307693,416
426,2,0,843.1852861035422,329.2425068119891,367
427,2,0,843.7058823529412,1021.9911764705882,340
428,2,0,856.3129251700681,994.5340136054422,294
429,2,0,859.8312883435583,1052.3803680981596,326
430,2,0,865.8633720930233,977.5697674418604,344
431,2,0,880.0370370370371,282.25925925925924,108
432,2,0,882.9245283018868,959.2264150943396,318
433,2,0,885.8295454545455,1028.0636363636363,440
434,2,0,891.3680981595093,249.0,326
435,2,0,894.4563380281691,738.2281690140845,355
436,2,0,900.5145631067961,266.7864077669903,103
437,2,0,904.7044917257683,1004.224586288416,423
438,2,0,905.4122621564482,959.784355179704,473
439,2,0,907.6546546546547,756.3453453453453,333
440,2,0,913.5460992907801,215.81205673758865,282
441,2,0,914.8106796116505,283.0485436893204,206
442,2,0,917.3979057591623,241.34031413612564,191
443,2,0,926.6959459459459,967.0360360360361,444
444,2,0,936.7752525252525,225.67424242424244,396
445,2,0,936.8029556650247,1789.4827586206898,203
446,2,0,943.2132701421801,257.50710900473933,422
447,2,0,945.1324921135647,748.006309148265,317
448,2,0,946.4724919093851,787.6472491909385,309
449,2,0,948.5423197492163,765.7460815047021,319
450,2,0,971.7445887445888,92.991341991342,231
451,2,0,1043.528350515464,1277.1520618556701,388
452,2,0,1060.395918367347,1284.408163265306,245
453,2,0,1062.4104803493449,1249.7729257641922,458
454,2,0,1072.0419161676646,1299.3592814371257,334
455,2,0,1098.8914027149322,1323.7013574660634,221
456,2,0,1118.0216802168022,1349.8590785907859,369
457,2,0,1122.7798507462687,1330.5186567164178,268
458,2,0,1141.9390862944163,1392.1827411167512,394
459,2,0,1144.6381709741552,1015.0099403578529,503
460,2,0,1159.4697336561744,1433.0532687651332,413
461,2,0,1163.8956692913387,1411.242125984252,508
462,2,0,1181.211970074813,1446.8104738154614,401
463,2,0,1202.2231884057971,1462.136231884058,345
464,2,0,1303.5470588235294,1516.3392156862744,510
465,2,0,1333.8503401360545,421.1383219954649,441
466,2,0,1352.3856502242152,1091.8251121076232,446
467,2,0,1353.390873015873,413.25992063492066,504
468,2,0,1354.2622149837134,478.13843648208467,614
469,2,0,1365.0925925925926,436.62731481481484,432
470,2,0,1385.2424242424242,1114.1313131313132,99
471,2,0,1388.170868347339,489.91036414565826,357
472,2,0,1400.5169340463458,422.5561497326203,561
473,2,0,1412.6687898089172,501.1050955414013,314
474,2,0,1435.0601719197707,478.58739255014325,349
475,2,0,1441.396551724138,496.7931034482759,290
476,2,0,1493.1081677704194,519.439293598234,453
477,2,0,1512.7837837837837,550.027027027027,296
478,2,0,1519.9315068493152,1166.3342465753424,365
479,2,0,1521.7384615384615,535.7446153846154,325
480,2,0,1553.5373134328358,582.644776119403,335
481,2,0,1554.6703296703297,551.9395604395604,364
482,2,0,1555.5076530612246,1498.4744897959183,392
483,2,0,1557.1413502109704,1471.2932489451478,474
484,2,0,1569.4495412844037,593.4831804281346,327
485,2,0,1577.391156462585,557.0544217687075,294
486,2,0,1581.997150997151,1496.8148148148148,351
487,2,0,1591.7972222222222,1521.8138888888889,360
488,2,0,1595.1236559139784,590.1801075268817,372
489,2,0,1608.1443298969073,573.9567010309279,485
490,2,0,1611.9036144578313,1473.6385542168675,83
491,2,0,1619.2067988668555,1536.6175637393767,353
492,2,0,1625.606413994169,1521.9241982507288,343
493,2,0,1629.9259259259259,1485.567901234568,405
494,2,0,1645.7450980392157,1558.6143790849674,306
495,2,0,1647.156914893617,589.2659574468086,376
496,2,0,1653.6323024054982,94.65635738831615,291
497,2,0,1676.0746987951807,14.804819277108434,415
498,2,0,1678.8600583090379,52.72594752186589,343
499,2,0,1692.6647727272727,39.44318181818182,176
500,2,0,1727.1345029239767,4.269005847953216,171
501,2,0,1728.8661971830986,23.672535211267604,284
502,2,0,1769.3718411552347,1228.552346570397,277
503,2,0,1811.2070063694268,1174.1847133757963,314
504,2,0,1818.358552631579,517.6628289473684,608
505,2,0,1878.759643916914,1530.347181008902,337
506,2,0,1891.3453093812375,1513.7764471057885,501
507,2,0,1906.1446540880504,1499.8962264150944,318
508,2,0,1994.1773835920178,1737.0022172949002,451
509,2,0,2006.861111111111,2033.388888888889,36
510,2,0,2023.2348008385745,1755.937106918239,477
511,2,0,2168.3388429752067,1656.396694214876,121
512,2,0,2173.7448979591836,1688.030612244898,98
513,2,0,2203.8151041666665,779.2005208333334,384
514,2,0,2220.560975609756,729.7048780487805,410
515,2,0,2221.2834394904457,753.4554140127389,314
516,2,0,2227.8029925187034,798.7955112219452,401
517,2,0,2239.734375,745.325,320
518,2,0,2249.9671232876713,693.8876712328768,365
519,2,0,2276.923728813559,168.6949152542373,354
520,2,0,2291.6284916201116,213.22625698324023,358
521,2,0,2298.0696517412935,202.40298507462686,201
522,2,0,2300.342007434944,240.41263940520446,269
523,2,1,4.737704918032787,908.9098360655738,122
524,2,1,8.758364312267657,1420.3457249070632,269
525,2,1,9.612244897959183,722.8775510204082,245
526,2,1,30.028169014084508,703.2957746478874,71
527,2,1,245.93170731707318,1545.8439024390243,205
528,2,1,245.62962962962962,1560.0,81
529,2,1,303.08098591549293,1564.1971830985915,284
530,2,1,399.6119402985075,1513.0597014925372,67
531,2,1,441.3875,1072.86875,320
532,2,1,449.69101123595505,1165.9550561797753,178
533,2,1,511.34567901234567,1025.2304526748972,243
534,2,1,523.2368421052631,2299.970394736842,304
535,2,1,538.6476964769648,2271.891598915989,369
536,2,1,549.875,2351.15625,64
537,2,1,559.5162454873646,2250.7184115523464,277
538,2,1,675.1513157894736,4.4605263157894735,152
539,2,1,685.7622950819672,1588.8852459016393,122
540,2,1,727.1572164948453,1496.9278350515465,388
541,2,1,748.7676767676768,333.67676767676767,198
542,2,1,753.75,1880.0,40
543,2,1,754.6821428571428,353.75,280
544,2,1,779.3217054263566,378.1782945736434,258
545,2,1,782.6730769230769,392.65384615384613,52
546,2,1,968.7259259259259,2302.9703703703703,135
547,2,1,1123.9365853658537,1625.5658536585365,205
548,2,1,1303.985436893204,358.8009708737864,206
549,2,1,1323.688,259.424,250
550,2,1,1351.2670454545455,8.698863636363637,176
551,2,1,1390.3943089430895,466.1016260162602,246
552,2,1,1494.7469879518073,1120.301204819277,83
553,2,1,1571.2921348314608,166.52247191011236,178
554,2,1,1577.9591836734694,148.00510204081633,196
555,2,1,1894.966037735849,1818.8754716981132,265
556,2,1,1917.8305084745762,2206.4576271186443,59
557,2,1,1958.150641025641,1786.4391025641025,312
558,2,1,1984.1242774566474,1779.5722543352601,346
559,2,1,1986.285140562249,1755.4618473895582,249
560,2,1,2043.0983606557377,1784.792349726776,366
561,2,1,2093.3362068965516,1063.5344827586207,232
562,2,1,2197.076923076923,1315.9093406593406,364
563,2,1,2206.2384105960264,1988.4635761589404,151
564,2,1,2212.79792746114,1332.9974093264248,386
565,2,1,2250.2886904761904,23.461309523809526,336
566,2,1,2251.7971602434077,1304.841784989858,493
567,2,1,2259.2954545454545,61.42727272727273,220
568,2,1,2266.120320855615,140.86096256684493,374
569,2,1,2267.9834437086092,199.94039735099338,302
570,2,1,2268.325842696629,666.4232209737828,267
